DateTime,AddedIPs,RemovedIPs
1640112698,43,23
1640112965,15,0
1640113418,43,35
1640114140,36,28
1640114907,39,43
1640115579,53,39
1640116299,36,26
1640116811,8,10
1640117019,39,38
1640117740,46,44
1640118459,31,23
1640118726,13,28
1640119178,44,31
1640119898,18,23
1640120672,33,56
1640121340,50,46
1640122058,30,34
1640122567,9,12
1640122778,40,36
1640123500,53,27
1640124219,35,29
1640124727,8,13
1640124939,49,50
1640125659,19,50
1640126379,25,38
1640126888,16,0
1640127098,32,34
1640127818,40,31
1640128538,25,28
1640129261,35,32
1640129978,52,27
1640130700,34,22
1640131419,25,41
1640132140,54,34
1640132906,58,72
1640133368,2,8
1640133698,27,46
1640134299,22,30
1640134809,8,14
1640135020,18,57
1640135738,28,47
1640136458,42,23
1640136724,15,5
1640137180,35,45
1640137898,41,39
1640138672,43,32
1640139339,24,28
1640140059,35,33
1640140568,13,11
1640140778,40,26
1640141499,31,21
1640142218,34,28
1640142729,14,9
1640142938,45,29
1640143658,36,21
1640144378,25,28
1640144645,13,15
1640145098,34,28
1640145615,2,0
1640145819,30,39
1640146593,46,45
1640147259,20,33
1640148028,26,39
1640148488,16,9
1640148699,38,30
1640149418,27,37
1640150138,24,32
1640150648,9,11
1640151099,42,57
1640151819,29,33
1640152585,37,33
1640153258,32,30
1640153979,35,29
1640154485,11,13
1640154698,25,21
1640155419,23,23
1640156140,29,32
1640156652,15,17
1640157098,39,34
1640157819,27,33
1640158586,39,40
1640159259,20,35
1640159979,36,35
1640160483,20,11
1640160698,38,29
1640161418,32,45
1640162140,30,27
1640162647,20,12
1640162858,30,32
1640163578,36,19
1640164359,44,31
1640164805,17,19
1640165019,24,13
1640165738,31,25
1640166458,33,21
1640166727,17,25
1640167179,32,41
1640167900,30,59
1640168667,52,40
1640169338,42,27
1640170059,46,22
1640170565,10,11
1640170779,33,45
1640171499,46,39
1640172218,42,21
